"id","startdate","enddate","duration_in_seconds","q1","q2","q3","q3_other","q4","q4_88_text","q5_1","q6_h","q6_m","q7_h","q7_m","q8_1","q8_2","q8_3","q8_4","q8_5","q8_6","q8_88","q8_88_text","q8_90","q9_1","q9_2","q9_3","q9_4","q9_5","q9_6","q9_7","q9_8","q9_88","q9_88_text","q9_90","q10_1","q10_2","q10_3","q10_4","q10_5","q10_6","q10_7","q10_8","q10_9","q10_10","q10_88","q10_88_text","q10_90","q11_1","q11_2","q11_3","q11_4","q11_5","q11_6","q11_7","q11_8","q11_88","q11_88_text","q11_90","q12_1","q12_2","q12_3","q12_4","q12_5","q12_6","q12_7","q12_8","q12_8_text","q12_9","q13_01_1","q13_02_1","q13_02_2","q13_02_3","q13_02_4","q13_02_5","q13_02_6","q13_02_7","q13_02_8","q13_02_8_text","q13_02_9","q13_02_10","q13_03_1","q13_03_2","q13_03_3","q13_03_4","q13_03_5","q13_03_5_text","q13_03_6","q13_03_7","q13_04_1","q13_04_2","q13_04_3","q13_04_4","q13_04_5","q13_04_6","q13_04_7","q13_04_8","q13_04_8_text","q13_04_9","q13_04_10","q13_05_1","q13_05_2","q13_05_3","q13_05_4","q13_05_5","q13_05_5_text","q13_05_6","q13_05_7","q14_01_1","q14_01_2","q14_01_3","q14_01_4","q14_01_5","q14_01_5_text","q14_02_1","q14_02_2","q14_02_3","q14_02_4","q14_02_5","q14_02_5_text","q14_03_1","q14_03_2","q14_03_3","q14_03_4","q14_03_4_text","q15_01","q15_02_1","q15_02_2","q15_02_3","q15_02_4","q15_02_5","q15_02_6","q15_02_7","q15_02_8","q15_02_9","q15_02_10","q15_02_11","q15_02_12","q15_02_13","q15_02_13_text","q15_03_1","q16","q17_01","q17_02","q18","q19_01","q19_02","q20_01_1","q20_02_1","q21a_1","q21a_2","q21a_3","q21a_4","q21a_5","q21a_6","q21a_6_text","q22_01_1","q22_02_1","q22_03_1","q22_04_1","q22_05_1","q23_01_1","q23_02_1","q23_03_1","q23_04_1","q23_05_1","q24_01_1","q24_02_1","q24_03_1","q24_04_1","q24_05_1","q25_01_1","q25_02_1","q25_03_1","q25_04_1","q26_01_1","q26_02_1","q26_03_1","q27_1","q28_1","q28_2","q28_3","q28_4","q28_4_text","q28_5","q29_1","q29_2","q29_3","q29_4","q29_5","q29_5_text","q30_1","q31_1","q32_1","q33_1","q34_1","q35_1","q36_1","q37a","q38_01_1","q38_02_1","q39_1","q40_1","q41_1","q42_1","rq21a","rq37a","qrq2","rrq2","weight","r"
"2410256",2021-06-26 17:43:32,2021-06-26 18:18:08,2076,2,74,3,"",11,"",6.5,0,15,3,0,1,1,1,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,1,1,NA,NA,NA,"",NA,4,1,1,NA,NA,1,NA,NA,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,1,NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,1,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",2,2,2,3,2,1,1,1,1,1,2,2,2,2,2,3,3,3,3,2,2,1,3,NA,1,NA,NA,"",NA,1,NA,NA,NA,NA,"",3,3,4,3,3,1,1,5,3,3,3,46,50,0,1,1,36,2,0.433161282605122,1
"2420103",2021-07-13 12:54:37,2021-07-13 13:05:41,664,2,68,3,"",10,"",7,15,0,4,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,1,NA,NA,NA,"",NA,1,NA,1,1,1,NA,NA,NA,"",NA,4,1,1,NA,NA,NA,1,NA,NA,"",NA,NA,1,1,1,NA,NA,"",NA,NA,NA,1,NA,1,1,NA,NA,NA,"",NA,NA,NA,1,1,NA,NA,"",NA,NA,1,1,1,1,NA,"",1,NA,1,1,NA,"",NA,NA,NA,NA,"",1,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,"",2,2,NA,NA,2,NA,NA,3,3,1,1,1,NA,NA,1,"已讀",2,3,3,2,3,1,1,1,1,2,3,3,3,3,4,3,3,3,3,4,3,3,4,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,3,2,2,40,30,5,1,1,42,3,0.506280593032805,1
"2420106",2021-06-23 12:18:47,2021-06-23 12:37:36,1129,1,57,14,"",11,"",7,4,5,2,0,1,NA,1,1,1,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,1,1,1,1,1,1,1,1,1,NA,"",NA,NA,1,1,1,1,1,1,1,NA,"",NA,1,NA,1,1,1,NA,1,NA,"",NA,4,NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,1,NA,1,NA,"",NA,NA,1,1,1,1,NA,"",1,1,NA,1,NA,"",NA,NA,NA,NA,"",1,1,1,1,1,NA,1,1,1,1,NA,1,NA,NA,"",1,2,NA,NA,2,NA,NA,5,5,1,1,1,1,1,NA,"",4,4,4,3,3,3,3,3,1,1,3,4,4,3,3,2,2,2,2,3,3,3,4,NA,1,NA,NA,"",NA,NA,NA,1,NA,NA,"",3,3,3,3,3,5,3,5,2,2,3,59,11,5,2,1,53,4,0.714771212514085,1
"2420136",2021-06-23 22:11:43,2021-06-23 22:24:09,746,2,74,3,"",19,"",7,4,0,4,0,1,NA,1,NA,NA,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,1,1,1,1,NA,"",NA,3,1,1,NA,NA,1,1,1,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,1,1,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,1,1,1,NA,"",1,1,1,NA,NA,"",1,1,NA,NA,"",1,NA,NA,1,1,1,NA,1,NA,1,1,1,1,NA,"",3,2,NA,NA,2,NA,NA,2,1,NA,1,1,NA,1,1,"已讀",3,3,3,3,3,1,1,1,1,1,3,4,2,2,3,2,2,2,2,4,4,4,4,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",4,2,4,4,2,5,2,5,3,2,3,25,60,4,1,1,36,2,0.259209053098131,1
"2420147",2021-06-26 17:30:45,2021-06-26 17:44:15,809,2,77,2,"",20,"",7,7,0,5,30,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,1,NA,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1,1,NA,"",NA,4,NA,NA,NA,1,NA,1,NA,1,"互相吵架",NA,NA,NA,NA,NA,1,NA,"",NA,NA,1,NA,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,NA,NA,"",1,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,"",1,1,1,1,2,NA,NA,5,2,NA,NA,NA,NA,NA,1,"已讀",4,4,4,4,4,4,3,3,1,4,3,4,1,2,3,3,3,4,2,4,4,4,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,4,2,4,5,15,0,1,1,33,2,0.225116967226188,1
"2420222",2021-06-26 18:20:29,2021-06-26 18:35:20,890,2,79,3,"",18,"",7,7,0,5,0,1,1,1,1,1,1,NA,"",NA,1,1,1,NA,NA,NA,1,NA,NA,"",NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,1,NA,1,NA,NA,"",NA,3,1,1,1,1,1,1,1,NA,"",NA,NA,1,1,1,1,NA,"",NA,NA,1,1,1,1,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,1,"沒有特別在意這些留言，但從中了解並更新自己的資訊",NA,NA,1,1,1,1,NA,"",NA,NA,NA,NA,NA,"",1,1,1,NA,"",1,1,1,1,1,1,NA,1,1,NA,1,1,NA,NA,"",4,1,1,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,1,"已讀",4,4,4,3,4,2,2,2,2,1,2,3,3,2,2,2,2,1,3,4,4,4,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,3,2,3,40,50,0,1,1,31,2,0.259209053098131,1
"2430102",2021-07-04 12:52:26,2021-07-04 13:16:36,1449,2,82,4,"",20,"",7,8,0,1,30,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,1,NA,NA,"",NA,3,1,NA,NA,NA,1,1,NA,NA,"",NA,NA,NA,1,NA,1,NA,"",NA,NA,1,NA,NA,1,1,NA,1,NA,"",NA,NA,NA,1,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,NA,NA,"",1,1,1,1,1,1,NA,1,1,NA,1,1,NA,NA,"",3,1,1,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,1,"已讀",2,2,3,2,3,2,1,1,1,2,3,4,3,3,3,3,4,4,3,3,3,4,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,3,2,2,25,33,1,1,1,28,1,0.276119325026494,1
"2430105",2021-06-26 14:36:12,2021-06-26 14:45:31,558,2,77,9,"",18,"",7,3,0,5,0,1,1,1,1,1,NA,NA,"",NA,NA,NA,1,1,1,1,1,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,"",NA,1,NA,1,1,NA,NA,NA,1,NA,"",NA,NA,NA,1,1,NA,NA,1,NA,"",NA,3,1,1,1,1,NA,1,1,NA,"",NA,NA,NA,NA,1,1,NA,"",NA,NA,1,1,1,1,1,1,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,1,1,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,"",2,2,NA,NA,2,NA,NA,2,1,NA,1,1,NA,NA,NA,"",3,3,3,3,3,2,2,3,2,3,3,4,2,2,3,3,3,3,3,3,3,4,3,1,NA,NA,NA,"",NA,1,1,1,1,NA,"",3,2,3,3,2,3,2,5,3,2,3,55,45,5,2,1,33,2,0.305915711176665,1
"2430117",2021-07-02 17:24:45,2021-07-02 17:35:21,636,2,90,4,"",19,"",7,1,0,14,0,1,1,1,NA,1,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,1,NA,1,NA,"",NA,3,1,1,NA,NA,1,1,NA,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,1,NA,1,1,NA,NA,NA,NA,"",NA,NA,NA,1,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,"",NA,NA,NA,NA,"",1,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,"",3,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",3,4,4,3,3,4,2,3,1,3,3,3,3,3,3,4,3,3,3,4,4,4,1,1,NA,NA,NA,"",NA,NA,NA,NA,1,NA,"",2,1,4,2,1,3,1,5,4,3,5,24,24,5,1,1,20,1,0.33188995520633,1
"2430121",2021-07-07 18:49:25,2021-07-07 19:00:58,693,2,67,16,"",10,"",7,1,0,3,30,1,1,1,1,1,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,"",NA,1,1,NA,"",1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,NA,NA,"",1,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,NA,"",3,3,3,3,3,1,1,1,1,1,1,3,2,2,2,1,1,2,2,3,3,3,3,1,1,NA,NA,"",NA,NA,1,NA,1,NA,"",3,2,3,3,3,1,1,5,3,2,2,31,0,5,2,1,43,3,0.506280593032805,1
"2430126",2021-07-09 21:34:58,2021-07-09 21:58:11,1392,2,53,10,"",8,"",3,1,0,1,0,NA,1,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,1,NA,NA,NA,"",NA,3,1,NA,NA,NA,1,NA,NA,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,"",1,NA,1,NA,1,NA,NA,"",1,NA,NA,1,NA,"",NA,NA,NA,NA,"",1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,1,1,1,NA,1,1,NA,1,"已讀",3,3,3,2,2,1,1,1,1,1,2,3,1,1,3,1,1,4,4,3,3,3,2,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,3,3,3,30,50,5,1,1,57,4,3.17410289073522,1
"2470120",2021-06-29 18:53:12,2021-06-29 19:05:41,748,2,72,17,"",8,"",7,0,0,6,30,1,1,1,NA,1,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"HBO GO、Apple tv",NA,1,NA,NA,NA,1,NA,NA,NA,"",NA,3,1,1,1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,"",NA,NA,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,"",NA,NA,NA,NA,"",1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",1,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",3,2,3,2,2,1,1,1,1,1,2,3,2,2,2,1,1,1,1,3,3,3,4,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,3,3,3,50,50,0,1,1,38,2,1.73478221743437,1
"2470234",2021-07-02 17:31:26,2021-07-03 19:56:09,95083,1,62,3,"",11,"",7,0,30,1,0,1,1,1,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,"",NA,4,1,1,1,NA,1,NA,NA,NA,"",NA,NA,1,1,NA,1,NA,"",NA,NA,1,NA,1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,2,1,NA,NA,NA,NA,NA,1,"已讀",4,3,4,3,4,1,1,1,1,1,3,4,4,3,4,2,2,2,2,3,3,3,2,1,1,NA,NA,"",NA,1,1,NA,1,NA,"",2,3,3,1,1,1,1,5,4,3,4,85,10,5,1,1,48,3,0.68255197918594,1
"2470252",2021-06-26 19:54:00,2021-06-26 20:05:16,675,1,67,3,"",11,"",7,2,0,1,0,1,NA,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,1,NA,NA,1,NA,NA,NA,NA,"",NA,1,1,1,NA,1,1,NA,NA,"",NA,4,1,1,NA,NA,1,NA,1,NA,"",NA,NA,1,1,NA,1,NA,"",NA,NA,1,NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,1,NA,"",1,1,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,4,3,1,1,1,NA,1,NA,"",4,4,4,3,3,2,2,2,2,1,3,4,4,3,4,4,4,4,4,4,4,3,4,1,1,1,NA,"",NA,1,NA,NA,NA,NA,"",4,2,4,4,1,4,1,5,2,2,2,76,8,5,2,1,43,3,0.68255197918594,1
"2510203",2021-07-06 14:20:08,2021-07-06 14:30:07,598,2,70,19,"",21,"",7,2,0,2,0,1,NA,1,1,1,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,1,NA,NA,NA,"",NA,3,NA,NA,NA,NA,NA,NA,NA,1,"罵人",NA,NA,NA,NA,NA,1,NA,"",NA,NA,1,NA,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,"不看民視,三立,其他都看",NA,NA,NA,NA,"",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",3,3,3,3,3,1,1,1,1,1,3,3,4,2,4,3,1,3,1,3,3,3,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,3,3,3,60,20,5,1,1,40,3,0.844412972568332,1
"2600110",2021-07-04 12:00:02,2021-07-04 12:09:33,570,2,89,17,"",19,"",7,2,0,5,0,1,1,1,NA,1,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,"",NA,1,NA,1,NA,1,NA,NA,NA,NA,"",NA,1,NA,1,1,1,1,NA,NA,"",NA,3,1,NA,1,NA,NA,1,NA,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,1,1,NA,1,1,NA,NA,1,"",NA,NA,1,1,1,NA,NA,"",NA,NA,NA,1,1,NA,NA,"",1,1,1,NA,NA,"",1,NA,NA,NA,"",1,NA,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,"",4,1,1,1,2,NA,NA,2,2,NA,1,1,NA,NA,1,"已讀",3,3,3,3,3,3,2,2,2,3,3,3,4,3,3,2,4,2,4,3,3,4,2,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,3,3,4,27,64,1,1,1,21,1,0.33188995520633,1
"2600114",2021-07-03 11:44:34,2021-07-03 12:08:20,1425,2,78,17,"",18,"",7,5,0,3,0,1,1,1,1,1,1,NA,"",NA,1,1,1,NA,NA,NA,1,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,1,"KKBOX.廣播電台",NA,NA,NA,1,1,1,1,NA,NA,"",NA,3,1,1,1,NA,1,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,1,NA,1,1,1,1,1,NA,"",NA,NA,1,NA,1,NA,1,"傻眼，應該大家一同努力的",NA,NA,NA,1,1,NA,NA,"",1,NA,1,NA,NA,"",1,NA,1,NA,"",1,NA,1,1,1,NA,NA,1,1,NA,1,1,NA,1,"線上課程學習（zoom)",4,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",3,2,2,3,2,1,1,1,2,1,3,3,2,3,3,1,1,2,2,3,3,4,3,1,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"我沒有特別抵制過呢",3,3,4,2,1,1,2,5,4,4,5,50,50,5,1,1,32,2,0.407611225353177,1
"2600127",2021-06-23 18:47:56,2021-06-23 19:12:52,1496,1,71,6,"",20,"",7,2,0,1,0,1,1,1,1,1,1,NA,"",NA,1,1,1,1,NA,NA,NA,NA,1,"叮叮",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,1,NA,NA,"",NA,2,1,NA,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,"",NA,NA,1,NA,1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,1,NA,"",1,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,"",4,1,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",4,4,4,3,4,1,1,1,2,3,3,4,1,3,4,2,2,1,1,4,4,4,5,1,1,NA,NA,"",NA,NA,NA,NA,1,NA,"",4,2,3,4,1,4,1,5,4,4,4,40,30,2,1,1,39,2,0.457186376383773,1
"2600133",2021-07-13 22:56:00,2021-07-13 23:13:33,1052,1,66,17,"",18,"",7,0,0,2,0,1,1,1,1,1,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,1,1,NA,NA,NA,NA,"",NA,3,1,1,NA,NA,NA,NA,1,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,NA,1,1,NA,1,1,1,1,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",3,3,3,3,3,1,1,1,1,1,1,3,1,3,2,1,1,1,1,3,4,4,4,1,1,1,NA,"",NA,NA,1,NA,1,NA,"",3,3,4,2,3,1,3,5,4,2,4,80,50,5,1,1,44,3,0.482045331641647,1
"2600201",2021-07-04 12:11:57,2021-07-04 12:28:34,997,2,72,17,"",18,"",7,9,0,3,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,1,1,1,NA,NA,"",NA,4,1,1,1,1,NA,1,1,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,1,NA,1,1,1,1,NA,NA,"",NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,1,1,NA,NA,"",1,NA,NA,1,NA,"",1,1,1,NA,"",1,1,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,"",2,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",4,4,4,4,4,1,1,1,1,1,4,4,4,3,4,1,1,1,1,4,4,4,3,NA,1,NA,NA,"",NA,NA,NA,NA,1,NA,"",3,3,3,3,1,1,2,5,3,2,3,30,30,3,1,1,38,2,0.305915711176665,1
"2600202",2021-07-13 12:00:53,2021-07-13 12:10:37,583,1,85,17,"",8,"",7,0,39,5,2,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,2,1,NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,1,NA,"",NA,NA,1,NA,NA,1,1,1,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,NA,1,NA,NA,1,NA,1,1,1,NA,1,NA,NA,"",3,1,1,1,2,NA,NA,2,2,1,1,1,1,1,NA,"",4,3,4,3,4,2,1,1,2,2,3,4,3,4,3,5,5,5,5,1,4,4,3,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,"",4,2,5,2,1,3,3,5,3,3,3,1,7,1,2,1,25,1,2.99456231431249,1
"2600203",2021-06-23 23:49:15,2021-06-24 00:04:38,923,2,60,17,"",11,"",7,1,0,2,0,1,1,1,1,1,1,NA,"",NA,1,NA,1,NA,NA,NA,NA,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,1,1,1,NA,NA,NA,"",NA,4,NA,NA,NA,NA,NA,NA,NA,1,"不看留言",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,1,"不參與評論不會受影響",NA,NA,NA,NA,NA,NA,1,"無影響",NA,NA,NA,1,1,1,NA,"",NA,NA,NA,1,NA,"",NA,NA,NA,NA,"",1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,NA,"",2,2,2,2,2,1,1,1,1,1,4,4,3,3,4,1,1,1,1,4,3,3,2,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,1,2,2,10,30,5,2,1,50,4,0.792548174320626,1
